Motif ID	1	2	3	4	5	6	7	8
FZ_AHL12_01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_AHL12_02	0.176450183948	1.0	0.0125924659805	1.0	0.0902445705346	0.398702252986	1.0	1.0
FZ_AHL12_03	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_AHL20_01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_AHL20_02	0.23861262435	0.433847827066	1.0	1.0	1.0	1.0	0.0377584979012	1.0
FZ_AHL20_03	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_AHL25_01	0.235154676251	0.42846883177	0.126732710046	1.0	0.430000164446	0.504620684388	0.260908778671	0.239508170376
FZ_AHL25_03	1.0	1.0	1.0	1.0	0.0791049857444	1.0	1.0	1.0
FZ_ANAC46_01	1.0	0.0465931213453	0.261889723678	1.0	0.879733154459	0.636329549351	0.0698801375246	1.0
FZ_ANAC55_01	0.254548448799	0.458294623445	0.0472078518373	1.0	0.0227400597672	0.178548948205	1.0	1.0
FZ_ANAC55_02	1.0	1.0	0.341350525507	1.0	0.390339045757	1.0	0.0967155241911	1.0
FZ_ANAC58_01	1.0	1.0	0.458414899107	0.269940872601	1.0	1.0	0.315482151969	1.0
FZ_ARR11_01	1.0	0.398915058544	0.103047724769	0.021823174541	0.737707279634	1.0	1.0	1.0
FZ_ARR11_02	1.0	1.0	0.787543087974	1.0	0.840503380452	0.583840380993	0.314313505978	1.0
FZ_ARR11_03	1.0	0.204791739319	0.0393803166331	0.315039277861	0.891146801937	1.0	1.0	0.0636358487819
FZ_ARR14_01	1.0	0.398915058544	0.309445624084	0.204147436135	0.737707279634	1.0	0.240494100136	1.0
FZ_ARR14_02	1.0	1.0	0.74334706009	1.0	0.800465098189	0.536860976132	0.282009500456	1.0
FZ_ARR14_03	1.0	1.0	0.107343791484	1.0	0.393004033439	1.0	1.0	0.0265611098692
FZ_AT1G77200_01	1.0	1.0	0.246174068023	1.0	0.576085959013	0.0556828486306	1.0	1.0
FZ_AT4G35610_01	1.0	1.0	0.730466108258	1.0	0.457635352965	0.523845655952	1.0	1.0
FZ_AT5G28300_01	1.0	1.0	0.569544912487	1.0	1.0	0.0821715641372	1.0	1.0
FZ_ATERF1_01	1.0	0.0789231829043	0.150178501567	1.0	0.986256594098	0.870930569156	1.0	0.549780913878
FZ_ATERF1_02	1.0	0.169887209567	0.490040572214	1.0	0.859175766941	0.607864538807	1.0	1.0
FZ_ATHB12_01	0.0585343250657	0.560181338394	0.541486124931	1.0	0.884626962755	1.0	1.0	1.0
FZ_ATHB51_01	1.0	1.0	1.0	1.0	0.435587337929	0.508526294194	1.0	1.0
FZ_BZIP60_01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_BZIP60_02	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_CCA1_01	0.422966709722	1.0	0.921578580892	1.0	0.000918793005663	0.172583984625	0.462114431247	1.0
FZ_CCA1_02	1.0	1.0	0.775303168418	1.0	0.100282881547	1.0	1.0	1.0
FZ_DAG2_01	1.0	1.0	0.905182666879	0.378950892275	0.765882447284	0.0442072959077	0.436654607642	0.0017646341481
FZ_DDF1_01	1.0	0.513400818756	0.212430970783	0.27611756716	2.16299704498e-05	0.2270670568	1.0	1.0
FZ_DEAR3_01	1.0	0.410869723452	0.58690841316	0.652056461725	0.985023764127	0.560221484135	0.358549697405	0.683921185421
FZ_DEAR3_02	0.426463420219	0.108830687347	0.725653222992	1.0	0.583495003826	0.766989273656	1.0	1.0
FZ_DEAR4_01	1.0	0.658547061246	0.686054835037	0.382471558641	0.531938972451	0.150845554427	0.113530528987	0.408967861195
FZ_DEAR4_02	1.0	0.0396719467212	0.398128614539	1.0	0.870112624196	0.682801756897	0.639725973304	1.0
FZ_DOF5.7_01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_DOF5.7_02	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_DREB2C_01	0.354383360902	0.230019807918	0.32585595187	1.0	1.0	0.682245402795	1.0	0.360370468435
FZ_DREB2C_02	0.430805155119	0.691486557707	0.259739020438	1.0	0.954584258465	0.0160875265993	0.47034747788	1.0
FZ_ERF1_01	1.0	0.0157123671564	0.08010922088	1.0	0.969563198517	1.0	0.667253377454	1.0
FZ_ERF1_01A	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
FZ_ETT_01	0.0720537859049	0.603761513134	0.87175126556	1.0	0.434502757734	0.0289746204117	0.0886007700373	0.36431935834
FZ_ETT_02	0.187553528349	0.351725954822	0.0157721885292	0.176702879131	1.0	0.419712686903	0.208830720857	1.0
FZ_GATA12_01	1.0	1.0	0.311991880572	1.0	0.739870813645	0.134730656892	0.241786067009	1.0
FZ_GLK1_01	1.0	0.345575268919	1.0	1.0	1.0	1.0	1.0	1.0
FZ_GLK1_02	1.0	0.35666173099	0.146024529539	0.108527014864	0.63974797215	0.4671871431	1.0	1.0
FZ_HSFB2A_01	1.0	0.397018525239	1.0	0.203021977724	0.735525821813	0.132080120407	1.0	1.0
FZ_HSFB2A_02	0.245482679032	0.0210595836212	0.372312434864	1.0	0.786782637146	1.0	1.0	1.0
FZ_HSFC1_01	0.23861262435	0.433847827066	0.357402439349	1.0	0.43836987625	1.0	1.0	1.0
FZ_HSFC1_02	1.0	1.0	0.843913605107	1.0	0.64364443925	0.280762598009	1.0	1.0
FZ_ICU4_01	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.082376311591
FZ_KAN1_01	1.0	1.0	1.0	1.0	0.0474837086267	0.137393215416	1.0	1.0
FZ_KAN4_01	1.0	0.38163149846	0.00435600348221	0.193962141193	1.0	0.453123857772	1.0	1.0
