G1,G2,0.004542890269979284,14.30326028208168
G1,G3,8.004766826603602e-05,18.34195668335263
G1,G4,0.0009460795540313161,15.87225233321525
G1,G5,8.056785462198608e-07,22.94064943595956
G1,G6,0.000335608823050059,16.90863272927876
G1,G7,0.06174864121830712,11.69375174421556
G1,G8,0.001452402794480744,15.44360443032005
G1,G9,0.1847276678125722,10.59794104027284
G1,G10,1.084111061518366e-05,20.34123354786329
G1,G2:G3,0.005419631441726231,14.12679590146175
G1,G2:G4,0.03313487657250407,12.31623731437502
G1,G2:G5,0.0008612698441438782,15.96617113074349
G1,G2:G6,0.009738200181635284,13.5407674006201
G1,G2:G7,0.08626744656311613,11.35937140047123
G1,G2:G8,0.01219913117992951,13.31545898047627
G1,G2:G9,0.2412127230902455,10.3311445023275
G1,G2:G10,0.001853200891438397,15.19990935933293
G1,G3:G4,0.0001875744268743994,17.49040328392242
G1,G3:G5,2.201229222065294e-05,19.6329779592767
G1,G3:G6,5.07781135270999e-05,18.79711356823466
G1,G3:G7,0.002538132036654748,14.88539532308208
G1,G3:G8,0.0005988003316831997,16.32965078744337
G1,G3:G9,0.006008663500390613,14.02362137040527
G1,G3:G10,0.0004490567939755316,16.61742962423554
G1,G4:G5,0.0001684170142610473,17.59813586239298
G1,G4:G6,0.0002545025067643583,17.18526830819806
G1,G4:G7,0.009648332856895486,13.55003857543718
G1,G4:G8,0.003220250047390285,14.64736470390932
G1,G4:G9,0.02315253619013158,12.67471938573883
G1,G4:G10,0.0006039392969904655,16.32110530268908
G1,G5:G6,0.0001218681266994945,17.92163946248601
G1,G5:G7,0.001745903092564676,15.25955176158291
G1,G5:G8,0.0003307304543621947,16.92327528755184
G1,G5:G9,0.0099023758857177,13.52404899811546
G1,G5:G10,2.654141519452674e-06,21.74845773633408
G1,G6:G7,0.00324410739720427,14.6399834728014
G1,G6:G8,0.001258322807888066,15.58704398551409
G1,G6:G9,0.007535756463870753,13.79716449453318
G1,G6:G10,0.0007304281494245795,16.13094812562581
G1,G7:G8,0.01353783449801728,13.21133539390306
G1,G7:G9,0.1775783214525977,10.63741195570508
G1,G7:G10,0.004346967399263171,14.34734526253558
G1,G8:G9,0.02923809002426506,12.44135140281919
G1,G8:G10,0.0007553661642328061,16.09737637648158
G1,G9:G10,0.05823615060341163,11.75231740862414
G1,,6.632366144849633e-07,23.13520246177358
G2,G1,0.001260830330211558,23.28879798088155
G2,G3,0.04552956051718921,19.70220668033472
G2,G4,0.01908270352217253,20.57178612701961
G2,G5,0.002161147481990713,22.74992915473675
G2,G6,0.02266302633690711,20.39983367620982
G2,G7,0.04548789799972473,19.70312216448585
G2,G8,0.04172706920977645,19.78941841711164
G2,G9,0.00798881211038166,21.44252640035324
G2,G10,0.001080491015771297,23.44315289498686
G2,G1:G3,0.01786708188340211,20.63760845815504
G2,G1:G4,0.006799250437173858,21.60375610075737
G2,G1:G5,0.005128782667875645,21.88570014272334
G2,G1:G6,0.02037662194178985,20.50618021657262
G2,G1:G7,0.009226290286329047,21.29851142845363
G2,G1:G8,0.0203195933376536,20.50898286743703
G2,G1:G9,0.003803095116768302,22.18475323741996
G2,G1:G10,0.006420676519463191,21.66104498802276
G2,G3:G4,0.0214366555101413,20.45546614599901
G2,G3:G5,0.02083481078694785,20.4839432937031
G2,G3:G6,0.03881255604128538,19.86182467344579
G2,G3:G7,0.07681331747703256,19.17919044726666
G2,G3:G8,0.09042274420952379,19.01607264604485
G2,G3:G9,0.03383250141763079,19.99914655616633
G2,G3:G10,0.01400943175370992,20.88083767755922
G2,G4:G5,0.008557069892479473,21.37381064776188
G2,G4:G6,0.009839954798999675,21.23411735958028
G2,G4:G7,0.02839211019257269,20.1744571805862
G2,G4:G8,0.03018181843795721,20.11332877243165
G2,G4:G9,0.01167338998135059,21.06325658608715
G2,G4:G10,0.007008910156325081,21.57338625793026
G2,G5:G6,0.01068622257935703,21.15161317465559
G2,G5:G7,0.02025806746039913,20.51201536971508
G2,G5:G8,0.0212466328661669,20.46437004757778
G2,G5:G9,0.009881088112488105,21.22994583849777
G2,G5:G10,0.001288734413394574,23.26690781511961
G2,G6:G7,0.03707396705733518,19.90765345029496
G2,G6:G8,0.03726755912286855,19.90244525742932
G2,G6:G9,0.01909400569393795,20.57119402925489
G2,G6:G10,0.01040852164368848,21.17794361758852
G2,G7:G8,0.07661243730858,19.1818090465171
G2,G7:G9,0.02150945223886891,20.45207599949844
G2,G7:G10,0.01797469858770024,20.63160334198701
G2,G8:G9,0.01887011449355363,20.58298905018333
G2,G8:G10,0.01620593880658695,20.73519070897756
G2,G9:G10,0.01154050370001332,21.0747055687275
G2,,0.00134385454452393,23.22502646659282
G3,G1,0.00025141508044443,21.99289187309816
G3,G2,8.274378777172102e-05,23.1042482141181
G3,G4,0.0001013630154343012,22.90128886799532
G3,G5,0.1127618011207292,15.88696423516511
G3,G6,0.009848717517432567,18.32490062889882
G3,G7,0.0003482794372290929,21.6669920152107
G3,G8,0.0004749836910507037,21.35671668449705
G3,G9,0.0001563888497140484,22.46765162113087
G3,G10,0.03967235661312814,16.93158723614526
G3,G1:G2,8.358131223708796e-05,23.09417719604367
G3,G1:G4,0.0005698691048049695,21.17459045954805
G3,G1:G5,0.006021740782728159,18.81686549024374
G3,G1:G6,0.005585795065062061,18.89201509472276
G3,G1:G7,0.0001999069591174581,22.22214509941796
G3,G1:G8,0.0009493101550352374,20.66426158508855
G3,G1:G9,7.841204827176769e-05,23.15801956082706
G3,G1:G10,0.003155404257978711,19.46312525406373
G3,G2:G4,0.0001717467019024351,22.3739764252911
G3,G2:G5,0.007071292746369948,18.6561985615792
G3,G2:G6,0.009470788153177713,18.36402974428282
G3,G2:G7,5.696174177538019e-05,23.47761730775425
G3,G2:G8,0.0004881716804878008,21.32933000504934
G3,G2:G9,5.56060748118945e-05,23.50170469881723
G3,G2:G10,0.005754919253242306,18.86218686296836
G3,G4:G5,0.03618121820064567,17.02370172437565
G3,G4:G6,0.00486849506227358,19.0294570071131
G3,G4:G7,0.0002942849619276123,21.83544859714376
G3,G4:G8,9.975027480945716e-05,22.91732734256394
G3,G4:G9,0.0005011948236270092,21.30300225830245
G3,G4:G10,0.02088753833642559,17.57308914503373
G3,G5:G6,0.2822126102816877,14.96958115029065
G3,G5:G7,0.03969849976258622,16.93092847670641
G3,G5:G8,0.03521453294368183,17.05078300921415
G3,G5:G9,0.00907613120409574,18.40659385135827
G3,G5:G10,0.06846333337927082,16.38594355150958
G3,G6:G7,0.02166359263683043,17.5366087814683
G3,G6:G8,0.005108942735389913,18.98124939261925
G3,G6:G9,0.006272583285163311,18.77605359733376
G3,G6:G10,0.2243647238273795,15.19896891523431
G3,G7:G8,0.000373721081521822,21.59648740545542
G3,G7:G9,0.0001279680745836622,22.66821633781734
G3,G7:G10,0.01773767139173107,17.73655116921366
G3,G8:G9,0.0005827719213944116,21.15220125895336
G3,G8:G10,0.01591272991844236,17.84512246163069
G3,G9:G10,0.006433134557482272,18.75077996536531
G3,,0.0005130161891126834,21.27968975091478
G4,G1,3.945135990313449e-06,20.05964202254829
G4,G2,1.307668943733583e-06,21.16387932793594
G4,G3,1.039910868707451e-05,19.09040534850565
G4,G5,0.470016065836492,8.371603292081478
G4,G6,1.696223230937683e-05,18.60113620409686
G4,G7,3.941558092994985e-07,22.36313444059542
G4,G8,6.895657253618971e-10,28.71157398986575
G4,G9,1.616423001861021e-08,25.55707994937896
G4,G10,0.000555016558761337,15.11312749890697
G4,G1:G2,8.50309702855857e-07,21.59428008737274
G4,G1:G3,0.001004291536819884,14.52008781439481
G4,G1:G5,0.01321833278670182,11.94276545531907
G4,G1:G6,0.0002993317814542388,15.73057285264501
G4,G1:G7,2.450542725566063e-06,20.53581592715057
G4,G1:G8,2.86486440710967e-05,18.07701933313494
G4,G1:G9,4.40720877720568e-07,22.25146898207344
G4,G1:G10,0.0004566137499462425,15.30828760040455
G4,G2:G3,9.431930564158446e-05,16.88543955334277
G4,G2:G5,0.01241484785024705,12.00547700526356
G4,G2:G6,0.0001774694781026221,16.25332680803614
G4,G2:G7,1.475338702893699e-05,18.74065276230876
G4,G2:G8,6.732272060220932e-06,19.52521275931649
G4,G2:G9,6.500216460503006e-08,24.16546015583948
G4,G2:G10,0.0001121884327155544,16.71194555526721
G4,G3:G5,0.0273563122067984,11.21542287292576
G4,G3:G6,2.648894694749898e-05,18.15539789815182
G4,G3:G7,0.000164633864529916,16.32840144239775
G4,G3:G8,3.638621381157046e-06,20.14052057934672
G4,G3:G9,3.036310637842366e-05,18.01889718239116
G4,G3:G10,0.0002715056179193125,15.82814261650227
G4,G5:G6,0.1473695358786663,9.531426886973012
G4,G5:G7,0.1824014490831534,9.318160146688697
G4,G5:G8,0.02353098298191918,11.36605219127834
G4,G5:G9,0.01522391234089066,11.80150279681009
G4,G5:G10,0.1013813157908338,9.905481357071338
G4,G6:G7,9.796795954035756e-05,16.84748496606717
G4,G6:G8,8.853317773183109e-06,19.25133316942285
G4,G6:G9,2.865208041167525e-05,18.07689939257175
G4,G6:G10,0.002958438866019901,13.43970844975429
G4,G7:G8,1.81613963017773e-06,20.83541228172665
G4,G7:G9,8.012183738737732e-07,21.65374719032497
G4,G7:G10,0.0004724769907803092,15.27413639882752
